hyundai build new india plantsouth korea s hyundai motor announced plans build second plant india meet country s growing demand cars company didn t details investment new plant produce cars year boost annual production capacity company india s second largest car manufacturer units hyundai expects sales india grow expects nearly double sales cars new plant built close existing chennai southern province tamil nadu south korea s car maker estimates indian market grow year vehicles reaching million vehicles demand india driven poor state public transport low level car ownership analysts figures currently people thousand car owners desperately need expand production order meet growing demand indian auto market growing percent year competitors chairman chung mong koo statement company plans use india base exports europe latin america middle east company controls half south korean s market aims global auto maker	__label__business
consumers snub portable video consumers want music movies says report produced jupiter research analysis portable media player market europeans want watch video contrast interested listening music portable player ipod firm gadget makers avoid hybrid devices instead make sure music reproduction good possible report concluded driving force growth europe s portable player market likely music films combination barely questioned wanted player play music movies wanted player handle games video dedicated music players established digital media players europe today despite high prices ian fogg jupiter analyst mr fogg video players smartphones trying cash success faced tough job compromises creating dual purpose device europeans care music playback report showed consumers asked interested portable music players research revealed french british consumers interested music players mr fogg portable video players likely remain niche product able compete devices dedicated music playback separate report jupiter forecasts european digital music market grow m euros â m end market worth m euros â m digital music players market growth jupiter apple s ipod launched october portable music player market growing steadily launch creative nomad jukebox mid consumers face overwhelming choice high capacity portable music players let store track cd	__label__tech
laporte tinkers teamfrance coach bernard laporte changes starting line beat england saturday s nations clash wales opted yannick nyanga row instead grand slam winner imanol harinordoquy squad changes julien laharrague win cap aurelien rougerie return injury wing yannick jauzion centre laporte resisted fan pressure start frederic michalak fly half dependable yann delaigue keeps number jersey despite clamours flair michalak year old laharrague gets chance despite playing wing club brive launching great international level team manager jo maso young great opportunity matches left world cup players possible competition high open jauzion france s player year probably played matches instead south african born liebeneberg fit stade toulousain star wins rd cap reunited damien traille forged effective midfield return jauzion going plus laporte going test international level julien laharrague brive aurelien rougerie clermont yannick jauzion stade toulousain damien traille biarritz christophe dominici stade francais yann delaigue castres dimitri yachvili biarritz julien bonnaire bourgoin yannick nyanga beziers serge betsen biarritz jerome thion biarritz fabien pelous stade toulousain capt nicolas mas perpignan sebastien bruno sale sylvain marconnet stade francais replacements william servat stade toulousain olivier milloud bourgoin gregory lamboley stade toulousain imanol harinordoquy biarritz pierre mignoni clermont frederic michalak stade toulousain jean philippe grandclaude perpignan	__label__sport
duran duran set tvchart stars duran duran appear vh special including interviews concert footage airs tuesday feature studio performance scenes footage fan interviews like perfect fit audience rick krim vh s vice president music talent band recently released new album astronaut original line tour japan year started playing didn t try make really sort mature album just really wanted make great duran duran album keyboard player nick rhodes s pretty line lot stuff duran duran currently promoting album s second single happens tomorrow simon le bon earlier year group trying update sound wouldn t want lose older fans trying hard trying connect new audience singer le bon members getting like people close argue fact inspire musically s just special	__label__entertainment
games firms face tough future uk video game firms face testing time prepare round games consoles industry warns fred hasson head tiga represents independent developers uk firms greater risks making new titles leading uk video game companies predicted firms close struggled adapt microsoft sony nintendo expected release new consoles months microsoft repeatedly wants market analysts predict xbox released end new machines greater processing graphical power huge impact development generation games mr hasson years probably lost independent developers independent developers left industry likely close cull finished likely present standing great opportunities mr hasson industry predicting developments costs teams likely need double order cope demands new machines figure endorsed independent companies contacted bbc news website codemasters climax rebellion consoles powerful content gets detailed means cost gary dunn development director codemasters develops games house publishes titles jason kingsley chief executive rebellion transition current generation consoles new machines difficult production quality expected consumers bigger added technology transitions survived far involved death people companies investing new tools called middleware order try avoid staff numbers spiralling control simon gardner president climax s action studio investing superior tools editors investing upfront generate content need huge teams s vital avoid huge teams climax directing resources preparation generation titles mr dunn warned companies face short supply programming development artistic talent companies hiring bigger bigger teams point talent going run mr hasson games developers beginning realise business like developers involved games bedroom coding days making games peer group approval stop	__label__tech
neeson bid revive theatrehollywood film star liam neeson held dinner party new york promote belfast s lyric theatre ballymena born actor theatre ridgeway street dilapidated condition lyric chairman david johnston rebuilding theatre cost â m answer mr neeson idea bunch healthy wealthy irish americans room ask help fundraising oscar nominated actor films include schindler s list michael collins star wars phantom menace lyric important cultural social life northern ireland building crumble fall apart gave start professionally mary o malley founder theatre gave future days mid s play weeks belfast pretty town living trouble know theatre like belisha beacon light hope nights week shakespeare yeats o casey group actors actresses affected deeply lyric began years ago doors opened present site stranmillis embankment overlooking river lagan liam neeson launched careers adrian dunbar stephen rea playwrights martin lynch gary mitchell speaking bbc northern ireland event new york s soho house mr neeson spirit belonged glens antrim figure childhood love portray big screen ian paisley dup leader preacher dynamic extraordinary figure neeson used listen sermons friday night ballymena orator old school bible thumping righteousness dramatic powerful d love chance play time	__label__entertainment
blinx sequel purrs nicelythe original blinx intended convert platform game lovers microsoft s new xbox console sharp graphics novel gameplay main character able pause slow rewind fast forward time meant lure fans new machine poor design meant game frustrating affair players stranded half way level required tools finish thankfully sequel fixed original faults time play blinx instead given chance create unique cat characters pig characters character generator detailed minutes tweaking adjusting create unique personality unleash game game progresses swap rival factions pig feline assuming role created characters thrust game sees factions competing recover pieces missing time crystal original feline persona control time time pigs control space number puzzles require control time solve pigs create things warps space bubbles void traps order progress control space time achieved number vcr style icons quite intuitive annoyingly puzzles little obviously flagged gamers chore challenge solve game tried emulate franchises jak daxter ratchet clank ps number combat elements little predictable tend drag general polish game dulled affair game s excellent graphics easily best looking platform game sound dollops humour make attractive game younger platform fans blinx xbox	__label__tech
english clubs make euro historyall england s champions league representatives reached knockout stages time arsenal chelsea seeded group winners runners manchester united liverpool rules stipulate teams country group kept apart draw december favourites chelsea barcelona real madrid milan sides juventus bayern munich hat steven gerrard s gasp wonder strike secured qualification foragainst olympiakos wednesday evening ac milan bayer leverkusen internazionale juventus lyon qualified fielded second string went fenerbahce ac milan bayer leverkusen internazionale juventus monaco tuesday finished group win rosenborg drawing matches barcelona bayern munich porto real madrid werder bremen qualified lost porto jose mourinho unhappy return club barcelona bayern munich psv eindhoven real madrid werder bremen	__label__sport
trade gap ballooned octoberthe trade deficit widened expected october hitting record levels higher oil prices raised import costs figures shownthe trade shortfall bn â bn september commerce department pushed month deficit bn imports rose exports increased weaker dollar increased cost imports help drive export demand coming months things getting worse s expected david wyss standard poor s new york thing dollar goes increases price imports seeing improved export orders things going right direction despite optimism significant concerns remain fund trade budget deficits continue widen problem highlighted analysts growing trade gap china accused keeping currency artificially weak order boost exports imported bn worth goods china october exporting little bn key worry existed currency market remains anthony crescenzi bond strategist miller tabak new york trade deficit shortfall china big issues going forward commerce department figures caused dollar weaken despite widespread expectations federal reserve raise rates fifth time year borrowing costs tipped rise quarter percentage point fed meeting later tuesday	__label__business
khodorkovsky quits yukos sharesjailed tycoon mikhail khodorkovsky transferred controlling stake oil giant yukos business partner mr khodorkovsky handed entire stake holding company group menatep controls yukos leonid nevzlin close ally ex yukos boss mr nevzlin currently based israel mr khodorkovsky handed stake forced sale yukos core oil production unit yuganskneftegaz pay giant tax yuganskneftegaz sold auction december year eventually falling hands state oil firm rosneft deal worth bn â bn sale yuganskneftegaz delivered responsibility business remains group s money mr khodorkovsky future public activity build civil society russia mr nevzlin yukos largest shareholder living self imposed exile israel yuganskneftegaz pumps million barrels oil day sold russian authorities recover government tax claims yukos totalling bn previously considered russia s richest man estimated fortune bn mr khodorkovsky currently trial fraud tax evasion following arrest october charges widely seen politically motivated drive russian president vladimir putin rein country s super rich business leaders called oligarchs believed mr khodorkovsky particularly targeted started bankroll political opponents mr putin	__label__business
borders rail link campaign rallycampaigners stage rally calling borders rail link closed reopened mark th anniversary line closure ran edinburgh borders carlisle walk tweedbank anne borthwick campaign borders rail reopening waverley line restore area s prosperity msps considering reintroduction passenger rail services midlothian borders campaigners reopening waverley line cost â m huge economic boost borders borders council area s economy suffered closure ms borthwick lobby group determined pressure scottish executive hoping people join march mark th anniversary closure waverley line campaign borders rail biggest independent lobby group scotland lobbying tirelessly reinstatement rail services borders eventually carlisle believe time scottish executive commit phase project pledging fund line edinburgh tweedbank instance investigate extending line future ms borthwick reopening line prosperous protect character scottish borders study commissioned executive scottish borders council midlothian council scottish borders enterprise half hourly service tweedbank edinburgh cover operating costs half hourly service gorebridge edinburgh cover operating costs freight railway joining west coast main line longtown reinstated	__label__politics
scots smoking ban details set outsmoke free areas save lives improve scotland s health minister jack mcconnell insisted told scottish parliament wednesday comprehensive ban smoking public places introduced spring mr mcconnell country s health rates lamentable smoking fines â levied employers licences removed non compliance earlier scottish executive considered range options agreed unanimously introduce ban smoking public places statement parliament mr mcconnell licensed trade asked join expert committee prior ban coming force health arguments far outweighed lingering public disquiet complete ban claims licensed trade jobs lost told msps international marketing campaign tourists enjoy smoke free environment sick man europe image thing past national habits hold time come parliament accelerate improvements health declared health rates lamentable lack exercise drugs abuse excessive drinking eating make unhealthy countries europe smoke clear scotland held poor public health single biggest contribution devolved government make reduce toll preventable death caused smoking legislation introduced health service miscellaneous provisions considered parliament christmas main points plan comprehensive ban smoking enclosed public places scotland legislation enforced environmental health local licensing officers licensees employers fail enforce law face fines maximum â licensees persistently refuse comply law face ultimate sanction losing liquor licence issuing fixed penalty notices individuals break law examined individuals persistently break law face maximum fine â mr mcconnell claimed evidence smoking bans helped smokers quicker smoke falling cigarette sales new york ireland mr mcconnell added near cent rise tax revenues new york bars restaurants ireland point cent volume sales fall declining ban afternoon announcement following cabinet meeting wednesday morning won broad support opposition parties scottish national party s holyrood leader nicola sturgeon welcomed added public consulted clock ticked ban date time come ban smoking public places evidence ban cut deaths passive smoking makes easier smokers desperately want habit recognise people concerns reservations people persuaded scottish conservative party leader david mcletchie questioned exempted ban keen know inmates scottish prisons continue allowed smoke mr mcletchie asked ironic entirely typical minister s brave new scotland criminals smokers smokers criminals scottish green party s health spokeswoman eleanor scott pleased scotland following success stories new york ireland believed majority people scotland wanted breathe harmful tobacco smoke	__label__politics
strong demand triggers oil rallycrude oil prices surged barrel mark thursday energy market watchdog raised forecasts global demand international energy agency iea warned demand opec s crude quarter outstrip supply iea raised estimate oil demand growth barrels day million barrels day light crude rose brent crude london gained paris based iea watchdog advises industrialized nations energy policy upward revision stronger demand china asian countries fresh rally crude prices followed gains wednesday triggered large falls crude supplies following cold spell north america january department energy reported crude stockpiles fallen m barrels m ongoing problems beleaguered russian oil giant yukos prompted iea revise output estimates russia major non opec supplier think prices beginning set new range looks like level energy analyst orin middleton barclays capital	__label__business
parry relishes anfield challengebbc sport reflects future liverpool exclusive interview chief executive rick parry chief executive parry man helm liverpool reach crucial point recent history parry deliver new seat stadium stanley park amid claims costs spiralling â m searching investment package size stature restore liverpool place european football s table challenge appears sit easily parry forged reputation football s respected administrators days fledgling premier league liverpool won championship fact causes deep discomfort inside anfield attempt muscle chelsea manchester united arsenal throw small matter warding club world football eye captain steven gerrard parry man lot plate comfort conference room deep inside liverpool s heartbeat kop end parry spoke brutal honesty crucial months ahead dodged question asked reveal mystery investor currently courting liverpool polite smile deflected inquiry credit met head measured tones underscore belief liverpool mean business business means title challengers locking pieces help return trophy liverpool parry s mission parry successfully planks place form new manager rafael benitez enthusiasm spaniard s personality methods indication clear feeling struck gold benitez s early work given parry renewed optimism years ahead remains massive task club unique history expectations come news parry lifelong liverpool supporter quiet determination suggests mood wanting captain gerrard central liverpool s plans parry s insistence offers refused firm statement intent player final parry acknowledges determined provide framework environment liverpool gerrard flourish terms search new investment hawkpoint appointed advisors flush march thailand prime minister thaksin shiniwatra came went statement intent came tycoon lifelong fan steve morgan morgan succession bids rejected come close summer talks break potential costs new stadium bbc sport understands morgan ready willing invest liverpool parry kept door ajar despite currently seeking investment morgan formal contact liverpool advisors december blaming indecision board level publicly withdrew â m offer convinced used lure new approach come liverpool morgan certainly making speculation continues new benefactor trails leading middle east america met understandable veil secrecy anfield parry sees new ground crucial liverpool s future refusing emotionally attached idea determined ground built affordable basis make future liverpool management hostages new stadium parry pull moment figures stack vital new development north london shaped liverpool s thinking liverpool publicly refused entertain idea stadium sponsorship potential naming rights realism arsenal s stunning â m deal new emirates stadium ashburton changed landscape parry labelled deal eye opener admits liverpool missing trick explore possibilities knows traditionalist liverpool fans reel attempt new stadium just anfield maths modern day football decree multi millions stadium team ease pain â m investment stadium gets cash difference make really â m gerrard don t care directors money way let sum money despite gerrard s quality cleverly worded statement club effectively forced gerrard publicly make decision think right thing critical time liverpool regards gerrard ideally want secure future club long term hoping doesn t walk club like michael owen little cash â m realistically allow rafa completely rebuild squad afford gerrard better happy gerrard s transfer fee â m parry s statements clever future gerrard transfer construed lack ambition club try best players upping ante smart parry gerrard money replace obvious love club determination succeed key gerrard comes says happy clearly isn t foolish sell worrying thing buy come pending possible non champions league football	__label__sport
argentina venezuela oil dealargentina venezuela extended food oil deal helped overcome severe energy crisis year argentine president nestor kirchner venezuelan president hugo chavez signed deal buenos aires tuesday april argentina signed m agreement import venezuelan fuel exchange agricultural goods deal extended venezuela import cattle medicines medical equipment year argentina s severe energy crisis forced president kirchner suspend gas exports chile argentina fears rising demand spark crisis wants prevent signing deal countries formalised operation deal venezuelan energy firm pdvsa argentina s enarsa deal argentine market opened venezuelan investment president chavez added brazil s petrobras join soon operation deal president chavez ardent promoter concept south american oil company include state owned companies venezuela argentina brazil bolivia presidents agreed create television sur latin american network state owned television channels	__label__business
sainsbury s labour election giftscience minister lord sainsbury â m donation labour party general election fund latest hefty donation party billionaire contributed â m david sainsbury pleased cash party vision deliver economic prosperity better public services britain general secretary matt carter fantastic gift help labour fight win election generosity david sainsbury labour supporters labour campaigning hard britain forward stop tories taking mr carter lord sainsbury added pleased able make contribution general election funds labour party believe party vision deliver economic prosperity better public services britain year old latest donation follows â m gift party lord sainsbury created life peer year appointed minister science	__label__politics
prop jones ready hard graftadam jones says wales forwards determined set perfect attacking platform backs dominating powerful france pack paris prop stuffed backs mentality french scrum scrum scrum good france scrum key just hope backs carry left italy s just forwards win ball opportunity wales won visits stade france secured wins graham henry likes shane williams gavin henson finding form right time mike ruddock s team international rugby s potent attacking threats gavin ridiculously talented bouncing place week warned jones france criticised uncharacteristic dimensional play victories scotland france captain fabien pelous acknowledged needs attacking flair stressed game won lost lock believes welsh forwards big trouble scrum line jones insisted fellow row colleagues fear gethin jenkins won t intimidated tomorrow jones facing france time hopefully ball backs gethin quite young good mefin s experience mefin good thinker puts things saying good old gethin certainly really good player imagine lions tour new zealand summer	__label__sport
camera phones haves times mobiles cameras sold europe end year says report analysts gartner globally number sold reach million increase report predicts nearly mobile phones sold built camera improving imaging technology mobiles making increasingly buy europe cameras mobiles megapixel images japan asia pacific camera phone technology advanced mobiles released megapixel images japan dominates mobile phone technology uptake huge according gartner mobiles sold cameras camera phones teething problems launched people struggled poor quality images uses complexity expense sending mms multimedia messaging services changed months handset makers concentrated trying make phones easier use realising people like use camera phones different ways introduced design features like rotating screens viewfinders removable memory cards easier controls send picture messages mobile companies introduced ways people share photos people included giving people easier ways publish websites mobile blogs moblogs report suggests image quality increases people interested printing pictures kiosks image sensor technology inside cameras phones improving gartner report suggests mid likely image resolution camera phones megapixels consumer digital cameras images range megapixels quality megapixels high end camera lot work make camera phones like digital cameras handsets feature limited zoom capability manufacturers looking technological improvements let people photos poorly lit conditions like nightclubs developments include wide angle modes basic editing features better sensors processors recording film clips images camera phones art world exhibition month aid charity mencap feature snaps taken camera phones artists exhibition fonetography feature images taken photographers david bailey rankin nan goldin artists sir peter blake tracey emin jack vettriano uses worried organisations intel samsung uk s foreign office lawrence livermore national laboratories decided ban camera phones buildings fear sensitive information snapped leaked schools fitness centres local councils banned fears privacy misuse italy s information commissioner voiced concern issued guidelines phones used camera phone fears dampened manufacturers profits according recent figures sony ericsson s profits tripled quarter new camera phones mobiles sold months september featured integrated cameras	__label__tech
reyes tricked real admissionjose antonio reyes added speculation linking arsenal real madrid falling victim radio prank spaniard believed talking real madrid sporting director emilio butragueno allegedly berated team mates bad people wish playing real madrid year old told cadena cope hopefully happen love way madrid play m happy way things striker joined gunners seville â m start frequently reported homesick began season superb form struggled maintain high standards arsenal gradually lost premiership initiative manchester united chelsea m playing real m going carry playing bad people added m sure real dressing room m happy madrid interested dream little play story surfaced reyes moved play reports linking spanish giants issuing statement arsenal describing speculation flattering seen stories media linking real madrid thursday lunchtime contract arsenal happy committed helping team win trophies butragueno angry impersonated radio disc jockey disgrace foundation arsenal player respectful careful rumours appear news	__label__sport
wenger steps rowarsene wenger stepped feud sir alex ferguson claiming manchester united manager guilty bringing football disrepute pair s long running row headlines saturday ferguson arsenal counterpart disgrace wenger initially refused bite saying answer questions man claims ferguson punished football association latest twist ferguson wenger saga came saturday united boss interview independent newspaper discussed events game sides october united won day old trafford game followed notorious food fight saw ferguson s clothes covered soup pizza sides meet highbury february tunnel wenger criticising players calling cheats told leave behave ferguson saturday ran hands raised saying want apologise behaviour players manager unthinkable s disgrace don t expect wenger apologise s type person allegations wenger saturday s game bolton arsenal lost slip points chelsea title race ve consistent story told happened talk talks wants make newspaper article makes newspaper article doesn t doesn t matter answer provocation likes england abroad day later saturday according independent wenger spoke smaller group reporters expanded reaction diplomatic relations arsenal boss quoted saying don t understand wants press feet situation concerning food fight judged game going month managers responsibility protect game game england punished game story starts don t game play football football manager love football matter people reminded ferguson called disgrace wenger added don t respond england good phrase bringing game disrepute game game ferguson claimed united chief executive david gill arsenal vice chairman david dein agreed boardroom level discuss incident public ferguson added ensuing weeks got diatribe arsenal kicked pitch nonsense gill phoned dein times complain return february come diatribe david gill feel set record straight arsenal written apologise let happen league managers association offered act peacemakers hope resolving going row stormy game october united striker ruud van nistelrooy caught arsenal s ashley cole particularly strong tackle wenger later accused van nistelrooy cheating fined â severely reprimanded football association ferguson admitted saturday van nistelrooy s tackle earned dutchman ban given cole injury believes arsenal main aggressors wenger complaining match played right spirit added worst losers time don t know lose maybe just manchester united don t lose games teams tend forget worst disciplinary record time arsenal s season fairness improved seen paragons virtue wenger happens dream nightmare	__label__sport
ethnic producers face barriers minority ethnic led mel production companies face barriers succeeding film television industries research suggested study commissioned pact uk film council included interviews industry experts individuals indicated career progression lack role models main problems companies research indicated independent production companies uk minority ethnic led minority ethnic led company defined majority decision making power rests individual individuals minority ethnic group report explored problems faced companies attempting compete film tv industries smaller companies lack resources squeezed market bigger firms research recommended minority ethnic led companies benefit positive actions career training business advice plus improved communication film tv sectors uk rich diverse culture essential reflected film television arts minister estelle morris findings welcome report hope lead doors opened businesses film television industries given opportunities	__label__entertainment
aaliyah claim dismissed courtlate r b star aaliyah s record company failed attempt sue video producer booked ill fated flight died new york appeals court told blackground records singer s parents right launch claim wrongful death year old singer s family came undisclosed settlement negligence claim aaliyah completed music video plane crashed bahamas killed plane crashed left florida blackground records lawyer frank penski examine decision know pursue case investigation crash revealed twin engined cessna overloaded pounds kg post mortem carried remains pilot showed cocaine alcohol body aaliyah rising star music film killed honoured string posthumous awards single woman went number uk	__label__entertainment
net fingerprints combat attackseighty large net service firms switched software spot stop net attacks automatically creates digital fingerprints ongoing incidents sent network affected firms involved smart sensing believe help trace attacks source data gathered passed police help build intelligence worm outbreaks denial service attacks firms signing sensing include mci bt deutsche telekom energis ntt bell canada creation fingerprinting brokered firm arbor networks signatures attacks passed suffering weight attack increasingly criminals using swarms remotely controlled computers carry denial service attacks websites launch worms relay spam net seen attacks involving gigabytes traffic rob pollard sales director arbor networks fingerprinting attacks size cause collateral damage cross internet destination attack spotted signature defined information passed chain networks affected help unwitting player tackle problem mr pollard arbor charging service pass fingerprint data network affected want help net service firms communicate push attacks world source mr pollard arbor network s technology works building detailed history traffic network spots computers groups users regularly talk types traffic passes machines workgroups anomaly usual pattern spotted flagged network administrators action traffic net based attack kind type close analysis useful net attacks increasingly launched using thousand different machines looking traffic machine machine basis unlikely spot concerted attack attacks getting diffuse sophisticated malcolm seagrave security expert energis months started getting noticeable criminals taking ve seen massive growth informal systems exist pass information attacks commercial confidentiality got way sharing information properly combat attacks	__label__tech
royal couple watch nation s moodprince charles camilla parker bowles awaiting nation s reaction announcing married april mrs parker bowles title hrh duchess cornwall civil ceremony held windsor castle daily telegraph poll people suggests thirds britons support couple s decision marry think mrs parker bowles princess consort planned charles king believe title think queen poll majority britons prefer monarchy miss generation queen handing throne grandson prince william death abdication thursday night prince charles mrs parker bowles hosted dinner windsor castle public appearance announcing engagement mrs parker bowles prince went knee propose added m just coming earth displayed diamond engagement ring royal family heirloom reporters charles wife absolutely delighted marriage end years speculation relationship dates queen duke edinburgh news happy princes william harry happy wish couple luck future wedding civil ceremony followed service prayer dedication st george s chapel archbishop canterbury dr rowan williams preside marriage likely sensitive issue mrs parker bowles divorced husband alive king charles supreme governor church england anglicans remain opposed remarriage divorcees divorce diana disappointment country felt diana treated opened sense disillusionment prince charles ros coward wrote authorised biography diana princess wales archbishop canterbury pleased prince charles mrs camilla parker bowles decided important step tony blair delighted couple offered congratulations conservative leader michael howard liberal democrat leader charles kennedy australia s prime minister john howard offered congratulations adding decision marry sensible good thing mrs parker bowles joined prince numerous engagements recent years evening events prince s trust clarence house staff pains point attended events private capacity	__label__politics
mcilroy wins m indoor titlejames mcilroy motored aaa s indoor m title sheffied sunday time minute seconds larne athlete dominated race start finish hold late challenge welshman jimmy watkins final metres gears europeans won t run mcilroy got lucky d close british record blew end mcilroy superb form start season start build european indoors madrid march paul brizzel anna boyle reached semi finals m hurdles boyle setting season s best women s m final ailis mcsweeney broke michelle carroll s long standing irish record clocking left place david gillick showed genuine medal contender european indoor championships claiming impressive m victory gillick half second clear taking gold outside personal best set saturday s semi finals irishman fastest european season derval o rourke broke irish m hurdles record clocking left new british record holder sarah claxton james nolan took second men s m neil speaight offaly man outside european indoor standard colin costello seventh m final deirdre ryan second women s high jump clearance m aoife byrne took silver m personal best lisburn s kelly mcneice reid seventh women s m gary murray th men s m stephen cairns jill shannon claimed individual titles saturday s northern ireland cross country championship coleraine cairns came ahead paul rowan allan bogle men s race willowfield claimed men s team title years shannon helped lagan valley win women s team honours	__label__sport
airways staff agree pay cuta union representing flight attendants bankrupt airways agreed new contract cuts pay nearly deal help carrier trying survive cutting costs nearly bn â m year save m thirds staff accepted wage cuts talks continuing union representing mechanics baggage handlers cleaners far failed negotiate new contract seventh largest carrier sought bankruptcy protection second time years september quickest deal difficulties faced aviation industry attacks emerged chapter bankruptcy march face competition low cost carriers higher fuel costs airways management need start liquidating assets receive concessions staff middle month	__label__business
labour plans maternity pay risematernity pay new mothers rise â new proposals announced trade industry secretary patricia hewitt mean paid leave increased months ms hewitt told gmtv s sunday programme plans include letting maternity pay given fathers extending rights parents older children tories dismissed maternity pay plan desperate liberal democrats misdirected ms hewitt doubled length maternity pay weeks elected taken weeks going extend pay months aim right months end parliament new mothers entitled months leave women months paid firm commitment definitely extend maternity pay months months s extra â ministers consult proposals fathers allowed partner s maternity pay leave period extending rights flexible working carers parents older children shadow secretary state family theresa plans announced gordon brown pre budget review december tony blair recycling desperate bid win women voters conservatives announce proposals closer general election liberal democrat spokeswoman women sandra gidley mothers welcome extra maternity pay liberal democrats feel money misdirected party boost maternity pay months allow women stay home time ms hewitt stressed plans paid taxpayers employers david frost director general british chambers commerce warned small firms crippled majority salary costs covered government s statutory pay recruitment costs advertising costs retraining costs strain company details government s plans outlined monday new mothers currently entitled average earnings weeks giving birth followed â week baby months old	__label__politics
greer attacks bully big brothergermaine greer criticised celebrity big brother s bullying housemates quitting reality tv superior bullying tactics like making housemates cold hungry encourage playground bullying condemned complete irresponsibility adding brigitte nielsen s mother law jackie stallone house monday nielsen panicked reacted badly harm access children greer feminist writer broadcaster big brother behaved like child parent taunting contestant john mccririck denying cola drink thought actually demonstrating role taunting playground children lives actually destroyed taunting playground greer fellow housemates publicity seeking agendas idea s wrong present context media observers surprised greer s initial decision join celebrity version channel reality tv given written critical articles format past packed suitcase leave house told fellow housemates m leaving specific issues best don t discuss problem decisions make fast make stick greer earlier failed persuade contestants stage naked protest big brother celebrities walk reality tv include sex pistol john lydon eastenders actress danniella westbrook ex e singer brian harvey left m celebrity previous big brother housemates leave time sunita sharma sandy cumming series non celebrity version vote germaine greer right leave celebrity big brother yes results indicative reflect public opinionhappy mondays dancer bez favourite win followed blazin squad singer kenzie actor jeremy edwards ladbrokes spokesman warren lush series wide open adding hours seen rush bets mccririck slashing odds dj lisa anson outsider odds jackie stallone joined house monday popular housemates eviction series postponed greer s exit unexpectedly reduced number competitors remaining contestants competing â prize donated charity choice survive series public votes p vote cast viewers telephone text programme s run p tsunami charity appeal	__label__entertainment
hunt demo labour meetingpro hunt supporters set protest labour s spring conference countryside alliance says expects supporters demonstrate hunting ban agreed demonstration site river tyne conference venue gateshead bid overturn law banning hunting dogs england wales begun court appeal ban comes force february court appeal expected rule early week alliance s challenge succeeded richard dodd regional director countryside alliance expected supporters tyneside make protest hunt horns placards campaigners asked bring animals alcohol mr dodd believe repeat trouble marred pro hunt demonstration outside parliament september holding static demonstration just remind labour going away northumbria police pedestrian millennium bridge demonstration site shut necessary assistant chief constable david warcup liaised protest groups negotiations gone fathers justice pensioners rights activists stop war campaigners expected demonstrate day conference starts friday pro hunt campaigners claims parliament act extends right house commons overrule house lords invalid passed peers high court month ruled act valid proposed hunting ban lawful pro hunt supporters formally launched second legal challenge ban london s high court thursday countryside alliance lodged papers seeking judicial review human rights grounds animal welfare groups welcomed ban campaigned ban decades saying hunting cruel unnecessary	__label__politics
lomu relishing return actionformer black star jonah lomu says wait run pitch england rugby union captain martin johnson s testimonial june year old kidney transplant july play match years leading southern hemisphere twickenham actually started training weeks operation limited months ago s basically bring giant winger match june man game training schedule quite testing combines sevens lot things lomu got energy operation train times day days week mohammed ali ideal coming rugby people dreaming starts dream s want make reality opinion divided lomu attempt return game major operation lomu asked taking risk replied going road hit bus lot people world kidney just don t know talked chat donor set soul peace finish started blacks debut lowest ebb lomu ill barely walk says getting stronger day long term target play new zealand person saw worst wife added used steps fall run coming lot quickly thought play blacks highest honour long term goal start	__label__sport
da vinci code lousy history plot international bestseller thousands readers likely receive christmas present laughable clergyman da vinci code claims jesus crucified married mary magdalene died normal death claims later covered church bishop durham rt rev dr tom wright described novel great thriller lousy history book sold seven million copies worldwide despite enjoying dan brown s conspiracy theory bishop lack evidence claims writing christmas message northern echo bishop conspiracy theories fun fun invent fun read fun fantasise dan brown best writer ve come genre knows st century history underlying material laughable great deal credible evidence proves biblical version jesus life true according bishop evidence jesus origins christianity astonishingly good literally times early manuscripts gospels letters new testament main classical authors like cicero virgil tacitus historical research shows present coherent thoroughly credible picture jesus sorts incidental details fit time lived don t fit world later legend brown s book publishing phenomenon consistently topping book charts uk da vinci code translated languages spawned cottage industry publications including guides read book rebuttals counter claims book international best seller little years set film starring tom hanks	__label__entertainment
colour gardener storms winbritain s jason gardener shook upset stomach win m sunday s leipzig international meeting gardener clocked seconds equal meeting record finished ahead germany s marc blume crossed line secs world indoor champion got airport stomach upset vomiting went home felt little better sunday morning decided d run main race went perfectly gardener great britain xm quartet won gold athens olympics turn attention weekend s norwich union european indoor trials sheffield given colour know plenty tank expect faster weeks s just case chipping away previous years results come scotland s ian mackie action leipzig stepped favoured m m finish secs germany s alexander kosenkow won race secs dutchman patrick van balkom second secs plenty senior british athletes showing indoor form weekend promising m hurdlerclocked new uk record seconds meeting norway year old reached mark heat settle joint place aaa champion diane allahgreen final broke international scene olympic games season set indoor personal best m triple jump meeting ghent leap cm short brazilian winner jadel gregorio s effort good qualify european indoor championships meeting finished seconds high class women s m event won european medal favourite christine arron france belgium rival kim gevaert second britain s joice maduaka finished fifth olympic bronze heptathlon medallistmade low key return action indoor meeting birmingham year old cleared m win high jump threw m women s shot	__label__sport
